movie_title,username,numeric_rating,likes,language,comment,cleaned_comment,sentiment_raw,sentiment
Pearl,narazinha,4.5,0,pt,De longe meu favorito da trilogia errando somente em não durar mais.,"['longe', 'favorito', 'trilogia', 'errando', 'somente', 'não', 'durar']",1.0,1
Pearl,moonlightbeaa,3.5,0,pt,"interessante, mas entre os outros da trilogia, o mais monótono. Porém é compreensível por ser um filme sobre origem de uma personagem.","['interessante', 'outros', 'trilogia', 'monótono', 'porém', 'compreensível', 'filme', 'sobre', 'origem', 'personagem']",1.1500000000000001,1
Pearl,ashuuu,4.0,0,pt,"ela só queria ser amada e eu entendo exatamente como ela se sentiu gostei muito, mas dei 4 estrelas pq achei q as cenas de morte foram mt mal feitas, parecia q o orçamento do filme foi de 10 reais e um pastel, tirando isso eh bom","['queria', 'amada', 'entendo', 'exatamente', 'sentiu', 'gostei', 'dei', '4', 'estrelas', 'pq', 'achei', 'q', 'cenas', 'morte', 'mt', 'mal', 'feitas', 'parecia', 'q', 'orçamento', 'filme', '10', 'reais', 'pastel', 'tirando', 'eh', 'bom']",1.1,1
Pearl,mahhhhs2,3.0,0,pt,eu nao achei um filme ruim eu acho que so esperei muito por causa dos outros,"['nao', 'achei', 'filme', 'ruim', 'acho', 'so', 'esperei', 'causa', 'outros']",-1.05,-1
Pearl,mafeburger,4.0,0,pt,"O melhor da trilogia, sem dúvidas. Tenho muito a falar sobre…","['melhor', 'trilogia', 'sem', 'dúvidas', 'falar', 'sobre']",2.0,1
Pearl,tissayaya,4.0,1,pt,"finalmente vi esse trem dou passe livre p mia goth nn ligar p vó dela, ela atua bem dms gostei, mas nn é um dos melhores filmes do mundo nao please emma stoooooone","['finalmente', 'vi', 'trem', 'dou', 'passe', 'livre', 'p', 'mia', 'goth', 'nn', 'ligar', 'p', 'vó', 'atua', 'bem', 'dms', 'gostei', 'nn', 'melhores', 'filmes', 'mundo', 'nao', 'please', 'emma', 'stoooooone']",2.1,1
Pearl,anaritacunha,4.0,0,pt,"Amei muitoooo! Que performance da Mia. Sim, tô vendo de trás pra frente kkkk","['amei', 'muitoooo', 'performance', 'mia', 'sim', 'tô', 'vendo', 'trás', 'pra', 'frente', 'kkkk']",2.2,1
Pearl,sophiasliv,2.5,0,pt,tô quase assim,"['tô', 'quase', 'assim']",0.0,0
Pearl,isakitto,4.0,0,pt,"filme bom do caralho. Mia goth arrasou na atuação, recomendo super","['filme', 'bom', 'caralho', 'mia', 'goth', 'arrasou', 'atuação', 'recomendo', 'super']",2.0,1
Pearl,itzach,1.5,5,pt,"Pessoal falou tanto dessa trilogia que só existe no reels do Instagram que eu fui ver porque pessoal tava botando moral e não é isso não, na verdade é bem merdinha sabe. Eu não vou mentir que cheguei com o pé atrás com esse filme, um preconceito ligeiro sobre como se percebe um filme hoje em dia, a internet . Não vi reviews, não vi comentários, não vi opiniões, só vi recort s em reels de uma Mia Goth neurótica gritando…","['pessoal', 'falou', 'tanto', 'dessa', 'trilogia', 'existe', 'reels', 'instagram', 'ver', 'porque', 'pessoal', 'tava', 'botando', 'moral', 'não', 'não', 'verdade', 'bem', 'merdinha', 'sabe', 'não', 'vou', 'mentir', 'cheguei', 'pé', 'atrás', 'filme', 'preconceito', 'ligeiro', 'sobre', 'percebe', 'filme', 'hoje', 'dia', 'internet', '.', 'não', 'vi', 'reviews', 'não', 'vi', 'comentários', 'não', 'vi', 'opiniões', 'vi', 'recort', 's', 'reels', 'mia', 'goth', 'neurótica', 'gritando']",-8.4,-1
Pearl,rennanzito87,3.0,0,pt,mulher esquisita da porra filme legal👍,"['mulher', 'esquisita', 'porra', 'filme', 'legal']",-1.0,-1
Pearl,nathallyj,2.0,0,pt,Meu cérebro fez menção de explodir. Protagonista chata. Nenhum personagem cativante além da Tiria .,"['cérebro', 'fez', 'menção', 'explodir', 'protagonista', 'chata', 'nenhum', 'personagem', 'cativante', 'além', 'tiria', '.']",0.0,0
Pearl,helliiii,4.0,0,pt,""" Eu sou uma estrela, o mundo todo vai saber o meu nome"" ssimplesmente um dos meus filmes favoritos até hoje, eu adoro a atuação da mia e adoro como o filme desenvolve a pearl muito bem, é um filme cujo em minha opinião é muito mais sobre sentir ele","['""', 'estrela', 'mundo', 'todo', 'vai', 'saber', 'nome', 'ssimplesmente', 'filmes', 'favoritos', 'hoje', 'adoro', 'atuação', 'mia', 'adoro', 'filme', 'desenvolve', 'pearl', 'bem', 'filme', 'cujo', 'opinião', 'sobre', 'sentir']",4.6000000000000005,1
Pearl,nzwery,4.5,0,pt,essa pearl é louca,"['pearl', 'louca']",-1.0,-1
Pearl,brieia,4.0,0,pt,que talento ein neta da atriz brasileira maria gladys que talento,"['talento', 'ein', 'neta', 'atriz', 'brasileira', 'maria', 'gladys', 'talento']",2.0,1
Pearl,cerradoalvro,0.5,0,pt,eu tenho uma Bíblia inteira pra falar desse filme mas nao quero que me entendam errado. sendo assim. atriz foda filme de merda,"['bíblia', 'inteira', 'pra', 'falar', 'desse', 'filme', 'nao', 'quero', 'entendam', 'errado', 'sendo', 'assim', 'atriz', 'foda', 'filme', 'merda']",-3.0,-1
Pearl,livocaqtesoca,3.0,0,pt,Sla acho q tem muita fama pra um filme meio chatinho,"['sla', 'acho', 'q', 'muita', 'fama', 'pra', 'filme', 'meio', 'chatinho']",-1.0,-1
Pearl,guelschyzo,4.0,0,pt,"Não tem terror, mas tem psicopatia. Mina réa doida, se acha a última bolacha do pacote; ainda trai o macho que tá na guerra. 2 doido réi. Filme bom","['não', 'terror', 'psicopatia', 'mina', 'réa', 'doida', 'acha', 'última', 'bolacha', 'pacote', 'ainda', 'trai', 'macho', 'tá', 'guerra', '2', 'doido', 'réi', 'filme', 'bom']",1.05,1
Pearl,rafaosbakery,3.5,0,pt,"muito bom, tenho q ver o resto dos filmes dessa trilogia aí","['bom', 'q', 'ver', 'resto', 'filmes', 'dessa', 'trilogia', 'aí']",2.0,1
Pearl,heymar1ana,0.0,0,pt,Superestimado,['superestimado'],0.0,0
Pearl,dudinhassis,3.0,0,pt,"bem fora da casinha ela ne, gostei da fotografia. história legal tb mas não me contagiou.","['bem', 'casinha', 'ne', 'gostei', 'fotografia', 'história', 'legal', 'tb', 'não', 'contagiou']",2.0,1
Pearl,beeabadoobea,5.0,0,pt,"O filme é bom? Sim, mas ele deixa a desejar no roteiro e na execução! Mia Goth atuou super bem e carregou esse filme nas costas","['filme', 'bom', 'sim', 'deixa', 'desejar', 'roteiro', 'execução', 'mia', 'goth', 'atuou', 'super', 'bem', 'carregou', 'filme', 'costas']",6.5,1
Pearl,rafaaarruda,3.5,0,pt,tem nem o q dizer,"['nem', 'q', 'dizer']",0.0,0
Pearl,mandywrld,3.5,0,pt,o trauma de não conseguir realizar seus sonhos é real,"['trauma', 'não', 'conseguir', 'realizar', 'sonhos', 'real']",-1.0,-1
Pearl,freitasmed,3.5,0,pt,Pearl brilha em sua escalação principal da Mia Goth e estranha no arco de loucura bizarramente direto e sem limites de uma serial killer que sonhava ser uma estrela de Hollywood. É interessante ver o diretor brincar com a demência dessa versão sádica de “O mágico de Oz” misturado com “Coringa”. O visual de cores saturadas e figurinos esteriotipados dos anos 20/30 são pontos altos na experiência. A insanidade de Pearl se materializa na bagunça de sentimentos que o filme…,"['pearl', 'brilha', 'escalação', 'principal', 'mia', 'goth', 'estranha', 'arco', 'loucura', 'bizarramente', 'direto', 'sem', 'limites', 'serial', 'killer', 'sonhava', 'estrela', 'hollywood', 'interessante', 'ver', 'diretor', 'brincar', 'demência', 'dessa', 'versão', 'sádica', 'mágico', 'oz', 'misturado', 'coringa', 'visual', 'cores', 'saturadas', 'figurinos', 'esteriotipados', 'anos', '20/30', 'pontos', 'altos', 'experiência', 'insanidade', 'pearl', 'materializa', 'bagunça', 'sentimentos', 'filme']",-1.2000000000000002,-1
Pearl,recem_adulto,4.0,0,pt,"muito bom, não será 5 estrelas por motivos de: excesso de cunt.","['bom', 'não', '5', 'estrelas', 'motivos', 'excesso', 'cunt']",1.0,1
Pearl,alannar,4.5,0,pt,porque nós mulheres surtadas,"['porque', 'mulheres', 'surtadas']",0.0,0
Pearl,luannamr,4.0,2,pt,só pra deixar registrado aqui que a minha intuição feminina já previa a merda toda !,"['pra', 'deixar', 'registrado', 'aqui', 'intuição', 'feminina', 'previa', 'merda', 'toda', '!']",-1.1,-1
Pearl,vitinhocinema,4.0,0,pt,Monologo foda do krl,"['monologo', 'foda', 'krl']",-1.05,-1
Pearl,aninhafilmes,4.0,0,pt,"Estou assim de saúde e tenho mommy issues, me identifiquei. O uso das cores vibrantes nesse filme é uma coisa linda. Pearl no meu coração você sempre será uma estrela. Será a melhor atuação da Mia Goth de todas sua carreira. Se você odiar esse filme fique tranquilo vc está bem mentalmente. Se você amar tanto quanto eu, procure um psicólogo imediatamente.","['assim', 'saúde', 'mommy', 'issues', 'identifiquei', 'uso', 'cores', 'vibrantes', 'nesse', 'filme', 'coisa', 'linda', 'pearl', 'coração', 'sempre', 'estrela', 'melhor', 'atuação', 'mia', 'goth', 'todas', 'carreira', 'odiar', 'filme', 'fique', 'tranquilo', 'vc', 'bem', 'mentalmente', 'amar', 'tanto', 'quanto', 'procure', 'psicólogo', 'imediatamente']",3.900000000000001,1
The Whale,nicoligab,0.0,0,pt,"sei que não é exatamente esse o ponto, mas é tão claro que a religião te destrói e destrói a vida de todos que estão em sua voltar e esse filme só mostra as ruínas que sobraram disso.","['sei', 'não', 'exatamente', 'ponto', 'tão', 'claro', 'religião', 'destrói', 'destrói', 'vida', 'todos', 'voltar', 'filme', 'mostra', 'ruínas', 'sobraram', 'disso']",1.05,1
The Whale,liids,5.0,0,pt,são tantas camadas… só sei dizer que terminei emocionada,"['tantas', 'camadas', 'sei', 'dizer', 'terminei', 'emocionada']",0.0,0
The Whale,laura_jaques,3.0,0,pt,O pior final que eu já vi,"['pior', 'final', 'vi']",-1.0,-1
The Whale,loloxa,4.5,0,pt,nunca chorei tanto na minha vida,"['nunca', 'chorei', 'tanto', 'vida']",1.0,1
The Whale,julhi,4.5,0,pt,"Você já teve a sensação de que as pessoas são incapazes de não se importar com os outros? As pessoas são incríveis. Maldita hora que decidi assistir esse filme, agora estou chorando em pleno fim de semana. O Brendan teve uma sensibilidade ao realizar esse papel que eu nem consigo colocar em palavras. Acho que foi aos 40 minutos de filme, enquanto ele narrava a redação e fazia seu percurso do sofá até a cama, que a minha ficha caiu.…","['sensação', 'pessoas', 'incapazes', 'não', 'importar', 'outros', 'pessoas', 'incríveis', 'maldita', 'hora', 'decidi', 'assistir', 'filme', 'agora', 'chorando', 'pleno', 'fim', 'semana', 'brendan', 'sensibilidade', 'realizar', 'papel', 'nem', 'consigo', 'colocar', 'palavras', 'acho', '40', 'minutos', 'filme', 'enquanto', 'narrava', 'redação', 'fazia', 'percurso', 'sofá', 'cama', 'ficha', 'caiu']",-1.3000000000000003,-1
The Whale,lucas_feliciano,5.0,0,pt,"A Baleia inicialmente me conduziu a sentir pena de Charlie, especialmente pela forma como sua obesidade mórbida e isolamento são retratados. No entanto, percebi que o filme vai além da compaixão fácil: Charlie não é um mártir, mas alguém que usa a autopiedade e a comida como armadura contra a culpa de ter abandonado a família. Sua suposta ‘ingenuidade’ esconde uma recusa em confrontar suas falhas (como idealizar Ellie, ignorando o quanto a machucou). A frase ‘as pessoas não conseguem…","['baleia', 'inicialmente', 'conduziu', 'sentir', 'pena', 'charlie', 'especialmente', 'forma', 'obesidade', 'mórbida', 'isolamento', 'retratados', 'entanto', 'percebi', 'filme', 'vai', 'além', 'compaixão', 'fácil', 'charlie', 'não', 'mártir', 'alguém', 'usa', 'autopiedade', 'comida', 'armadura', 'contra', 'culpa', 'ter', 'abandonado', 'família', 'suposta', 'ingenuidade', 'esconde', 'recusa', 'confrontar', 'falhas', 'idealizar', 'ellie', 'ignorando', 'quanto', 'machucou', 'frase', 'pessoas', 'não', 'conseguem']",-3.750000000000001,-1
The Whale,grabiel_ss,4.0,0,pt,"esse filme aqui é cinema, início do filme estranho, começa com o cara batendo punheta, mas com o passar do filme vc se apega ao cara, e aí vc fica com dó, descobre o passado, a max (a sadie) odeia o pai sem motivo, e mó rolo la na relação dos dois, e no final ela ve ele andando dps de tempos, se vc não chorou ou não caiu uma lágrima vc está morto por dentro...","['filme', 'aqui', 'cinema', 'início', 'filme', 'estranho', 'começa', 'cara', 'batendo', 'punheta', 'passar', 'filme', 'vc', 'apega', 'cara', 'aí', 'vc', 'fica', 'dó', 'descobre', 'passado', 'max', 'sadie', 'odeia', 'pai', 'sem', 'motivo', 'mó', 'rolo', 'la', 'relação', 'dois', 'final', 've', 'andando', 'dps', 'tempos', 'vc', 'não', 'chorou', 'não', 'caiu', 'lágrima', 'vc', 'morto', 'dentro']",0.0,0
The Whale,gmabi,4.0,0,pt,oq acho mais absurdo é a entrega do Brendan Fraser e a maquiagem desse filme sério,"['oq', 'acho', 'absurdo', 'entrega', 'brendan', 'fraser', 'maquiagem', 'desse', 'filme', 'sério']",0.0,0
The Whale,csz_geovane,5.0,0,pt,"Eu tenho que saber que fiz uma coisa certa na minha vida inteira. Quando esse filme saiu em 2022 eu vi a review do Luan Damasceno e fiquei sempre esperando muito para assistir, claro que não lembro praticamente nada do que ele disse Assim que vi o filme vi como ele é ""cru"" traz o lado ruim, aquele que os filmes geralmente não mostra, a realidade de quem não consegue sair da situação iguais a do Charlie e isso me…","['saber', 'fiz', 'coisa', 'certa', 'vida', 'inteira', 'filme', 'saiu', '2022', 'vi', 'review', 'luan', 'damasceno', 'fiquei', 'sempre', 'esperando', 'assistir', 'claro', 'não', 'lembro', 'praticamente', 'nada', 'disse', 'assim', 'vi', 'filme', 'vi', 'cru', 'traz', 'lado', 'ruim', 'filmes', 'geralmente', 'não', 'mostra', 'realidade', 'não', 'consegue', 'sair', 'situação', 'iguais', 'charlie']",1.1,1
The Whale,drigomnz,3.0,0,pt,"ai sei la, uma premissa tao interessante que se perde totalmente num poço sem fundo de negatividade e pessimismo (e um pouco de insanidade também) a capacidade desse filme te emocionar e logo após te dar raiva é impressionante","['ai', 'sei', 'la', 'premissa', 'tao', 'interessante', 'perde', 'totalmente', 'poço', 'sem', 'fundo', 'negatividade', 'pessimismo', 'pouco', 'insanidade', 'capacidade', 'desse', 'filme', 'emocionar', 'logo', 'após', 'dar', 'raiva', 'impressionante']",1.2000000000000002,1
The Whale,jjounder,0.0,0,pt,"Crescer é aceitar que ela não gostava dele, não se importava com ninguém e era uma pessoa pessima. E ta tudo bem, pessoas mudam","['crescer', 'aceitar', 'não', 'gostava', 'não', 'importava', 'ninguém', 'pessoa', 'pessima', 'ta', 'tudo', 'bem', 'pessoas', 'mudam']",1.05,1
The Whale,dudinya,3.5,0,pt,"É um filme bem profundo acredito que por ficar somente no apartamento do personagem a gente acaba limitado de ver outras coisas dos outros personagens, mas exatamente igual o protagonista, acho que por isso fiquei com aquele gostinho de quero ver mais coisas, mas no geral acho que trata bem o assunto, eu só mudaria coisas no final.","['filme', 'bem', 'profundo', 'acredito', 'ficar', 'somente', 'apartamento', 'personagem', 'gente', 'acaba', 'limitado', 'ver', 'outras', 'coisas', 'outros', 'personagens', 'exatamente', 'igual', 'protagonista', 'acho', 'fiquei', 'gostinho', 'quero', 'ver', 'coisas', 'geral', 'acho', 'trata', 'bem', 'assunto', 'mudaria', 'coisas', 'final']",2.3000000000000003,1
The Whale,ocapitaojp,5.0,0,pt,Filmaço com uma iluminação absurda,"['filmaço', 'iluminação', 'absurda']",1.0,1
The Whale,kkziwozz,4.0,0,pt,"se whiplash já me deixa ansiosa, esse tava me matando de dentro pra fora","['whiplash', 'deixa', 'ansiosa', 'tava', 'matando', 'dentro', 'pra']",-1.0,-1
The Whale,ginalokkoo,4.5,0,pt,"É IMPOSSÍVEL ver esse filme e se sentir bem. Não tem como assistir e não sentir nojo, pena, lamentação. Chega ser torturante, mas isso é bom, pois prova como o filme foi feito de uma forma tão minuciosa. Galera que assiste quilos mortais já deve estar acostumada com esse tipo de situação, mas quem não vê, realmente fica de cara com a situação que Charlie se encontra.","['impossível', 'ver', 'filme', 'sentir', 'bem', 'não', 'assistir', 'não', 'sentir', 'nojo', 'pena', 'lamentação', 'chega', 'torturante', 'bom', 'pois', 'prova', 'filme', 'feito', 'forma', 'tão', 'minuciosa', 'galera', 'assiste', 'quilos', 'mortais', 'deve', 'acostumada', 'tipo', 'situação', 'não', 'vê', 'realmente', 'fica', 'cara', 'situação', 'charlie', 'encontra']",5.000000000000001,1
The Whale,jvfavarato,3.5,0,pt,"absolutamente todos os personagens desse filme são filha da puta em algum sentido. sim, inclusive o protagonista 🐳 (blz fui injusto a japonesa e o motoboy são gnt fina. já o crente é um zé buceta, quem diria 😱) eu não sou muito fã de assistir filme triste e achei que esse ia ser só 2h de lamentação sobre a história triste do charlie, mas acho que conseguiram dar um destaque legal aos outros personagens e isso deixou a história + interessante. legalzinho 👍🏻","['absolutamente', 'todos', 'personagens', 'desse', 'filme', 'filha', 'puta', 'algum', 'sentido', 'sim', 'inclusive', 'protagonista', '🐳', 'blz', 'injusto', 'japonesa', 'motoboy', 'gnt', 'fina', 'crente', 'zé', 'buceta', 'diria', '😱)', 'não', 'fã', 'assistir', 'filme', 'triste', 'achei', 'ia', '2h', 'lamentação', 'sobre', 'história', 'triste', 'charlie', 'acho', 'conseguiram', 'dar', 'destaque', 'legal', 'outros', 'personagens', 'deixou', 'história', '+', 'interessante', 'legalzinho', '👍🏻']",2.3000000000000003,1
The Whale,chademorang,3.5,0,pt,"é a segunda vez que assisto, mas apesar de ter entendido a mensagem que o filme quis passar sinto que teve muito coisa que ainda não consegui captar ou vai ver só não é tão profundo assim mesmo","['segunda', 'vez', 'assisto', 'apesar', 'ter', 'entendido', 'mensagem', 'filme', 'quis', 'passar', 'sinto', 'coisa', 'ainda', 'não', 'consegui', 'captar', 'vai', 'ver', 'não', 'tão', 'profundo', 'assim']",0.0,0
The Whale,marinho_larissa,3.5,0,pt,"li uma review que me deixou assim 😵 “Thomas não achava ele nojento por ser gordo, mas sim por ser gay”","['li', 'review', 'deixou', 'assim', '😵', 'thomas', 'não', 'achava', 'nojento', 'gordo', 'sim', 'gay']",1.05,1
The Whale,ghideki,5.0,0,pt,"Um filme simplesmente lindo. São tantas camadas complexas, tantas metáforas, ambiguidade de um certo modo, boas, são esses detalhes que deixa a obra incrível.","['filme', 'simplesmente', 'lindo', 'tantas', 'camadas', 'complexas', 'tantas', 'metáforas', 'ambiguidade', 'certo', 'modo', 'boas', 'detalhes', 'deixa', 'obra', 'incrível']",4.4,1
The Whale,fetteeer,5.0,1,pt,"EU NUNCA CHOREI TANTO EM TODA A MINHA EXISTENCIA eu nn sabia nada do filme e quanto mais tempo passava mais eu chorava, eu SINTO o filme, cheio de gatilhos com compulsão alimentar, sexualidade, religiao, suicidio, depressao, rejeição, family issues e quando tava NO FINAL eu SOLUCEI de tanto chorar, eu entendi tudo, a redação, o andar dele, o motivo do nome do filme, TUDO, nao tem nem PALAVRAS pra descrever","['nunca', 'chorei', 'tanto', 'toda', 'existencia', 'nn', 'sabia', 'nada', 'filme', 'quanto', 'tempo', 'passava', 'chorava', 'sinto', 'filme', 'cheio', 'gatilhos', 'compulsão', 'alimentar', 'sexualidade', 'religiao', 'suicidio', 'depressao', 'rejeição', 'family', 'issues', 'tava', 'final', 'solucei', 'tanto', 'chorar', 'entendi', 'tudo', 'redação', 'andar', 'motivo', 'nome', 'filme', 'tudo', 'nao', 'nem', 'palavras', 'pra', 'descrever']",-1.2500000000000002,-1
The Whale,fordecode,1.5,0,pt,a filha dele é uma insuportável,"['filha', 'insuportável']",0.0,0
The Whale,sophistargeryan,3.0,0,pt,"Fala muito mais sobre a busca pela cura da depressão, Do que qual quer outra coisa.","['fala', 'sobre', 'busca', 'cura', 'depressão', 'quer', 'outra', 'coisa']",0.0,0
The Whale,lalahgt,4.5,0,pt,esse filme me destroçou mas n esperava nada além disso vindo da A24,"['filme', 'destroçou', 'n', 'esperava', 'nada', 'além', 'disso', 'vindo', 'a24']",0.0,0
The Whale,erzsegr,0.0,0,pt,ni la terminé me quedé dormida muy poco interesante,"['ni', 'la', 'terminé', 'quedé', 'dormida', 'muy', 'poco', 'interesante']",0.0,0
The Whale,gabicoutinho1,3.0,0,pt,max bolada nesse filme,"['max', 'bolada', 'nesse', 'filme']",0.0,0
The Whale,elisamoura,2.5,0,pt,Muito vitimismo estadunidense pro meu gosto. Chatinho.,"['vitimismo', 'estadunidense', 'pro', 'gosto', 'chatinho']",-1.1,-1
The Whale,kauanllopes,3.5,0,pt,Bom filme mas da muita agonia,"['bom', 'filme', 'muita', 'agonia']",0.0,0
The Whale,julyaazevedo,3.5,0,pt,"que linda a cena dele se reconciliando com a ex-mulher 🥹 ameii achei tocante, mas a passividade dele me irritou um pouco em algumas partes, sei que isso se deve à construção do personagem, mas ainda assim","['linda', 'cena', 'reconciliando', 'ex-mulher', '🥹', 'ameii', 'achei', 'tocante', 'passividade', 'irritou', 'pouco', 'algumas', 'partes', 'sei', 'deve', 'construção', 'personagem', 'ainda', 'assim']",1.0,1
The Whale,kikassis,4.0,0,pt,é amiga da sereia,"['amiga', 'sereia']",1.0,1
The Whale,elphiesthrop,3.5,0,pt,incrivelmente desastroso e triste,"['incrivelmente', 'desastroso', 'triste']",-1.1,-1
The Whale,livocaqtesoca,3.0,0,pt,Achei meio chato mas eh otimo pra redaçao,"['achei', 'meio', 'chato', 'eh', 'otimo', 'pra', 'redaçao']",1.0,1
The Whale,rosaloriano,4.0,0,pt,"Atuação incrível do Brendan. Achei o roteiro bem redondinho, emocionante e intenso. Amei a personagem da enfermeira, mas senti que faltou alguma coisa no final do filme, algo mais simbólico do que uma morte de tela branca. No mais, o filme é muito bom.","['atuação', 'incrível', 'brendan', 'achei', 'roteiro', 'bem', 'redondinho', 'emocionante', 'intenso', 'amei', 'personagem', 'enfermeira', 'senti', 'faltou', 'alguma', 'coisa', 'final', 'filme', 'algo', 'simbólico', 'morte', 'tela', 'branca', 'filme', 'bom']",5.25,1
The Whale,gabdin,4.0,0,pt,Gordo safado com cara de coitado porque você é tão bonzinho. AAAAaaaaaahhhh,"['gordo', 'safado', 'cara', 'coitado', 'porque', 'tão', 'bonzinho', 'aaaaaaaaaahhhh']",0.0,0
The Whale,andriolaisadora,4.5,1,pt,"definitivamente um filme que me fez sentir coisas, mas em algum momento a atuação da sadie só parecia uma reprise da max revolts e tal, aí perdeu 0,5","['definitivamente', 'filme', 'fez', 'sentir', 'coisas', 'algum', 'momento', 'atuação', 'sadie', 'parecia', 'reprise', 'max', 'revolts', 'tal', 'aí', 'perdeu', '0,5']",2.2,1
The Whale,bielguedex,2.5,2,pt,achei pesado,"['achei', 'pesado']",0.0,0
The Whale,lolouzee,3.0,0,pt,na minha cabeça se eu comer um chocolate eu fico assim,"['cabeça', 'comer', 'chocolate', 'fico', 'assim']",0.0,0
The Whale,alekaodomal,4.0,0,pt,nossa,[],0.0,0
The Whale,gustavobigua,4.0,1,pt,"Legal que eles fizeram toda a iluminação, decoração e até o clima fora da casa parecerem que ele tá num navio em alto mar","['legal', 'fizeram', 'toda', 'iluminação', 'decoração', 'clima', 'casa', 'parecerem', 'tá', 'navio', 'alto', 'mar']",2.1,1
The Whale,er1cq,5.0,0,pt,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 estou acabado e devastado,"['😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭', 'acabado', 'devastado']",-1.05,-1
The Whale,lxzzwri,5.0,0,pt,"devastador. ele lia a redação da filha toda vez que achava que ia morrer porque mesmo que ela não gostasse dele, ela era a coisa que ele mais amava no mundo e via nela um bem que nem mesmo ela sabia se existia :(","['devastador', 'lia', 'redação', 'filha', 'toda', 'vez', 'achava', 'ia', 'morrer', 'porque', 'não', 'gostasse', 'coisa', 'amava', 'mundo', 'via', 'nela', 'bem', 'nem', 'sabia', 'existia', ':(']",2.4000000000000004,1
The Whale,pharmacycowboy,3.5,0,pt,"Same, bro...same","['same', 'bro...same']",0.0,0
The Whale,jupiterlo,4.0,0,pt,"""Acho que ela esqueceu de como ela é incrível"" Sem mais palavras... Só vendo pra saber e sentir","['acho', 'esqueceu', 'incrível', 'sem', 'palavras', 'vendo', 'pra', 'saber', 'sentir']",1.1,1
The Whale,lucasgermano,0.0,0,pt,Tô pensando desde ontem em qual nota aplicar. Vai sem nota mesmo.,"['tô', 'pensando', 'desde', 'ontem', 'nota', 'aplicar', 'vai', 'sem', 'nota']",0.0,0
The Whale,muriiii,3.5,0,pt,"A cena com a mãe, cinema 🙌🏻","['cena', 'mãe', 'cinema', '🙌🏻']",0.0,0
The Whale,brendagajus,3.0,0,pt,"nossa, não?",['não'],0.0,0
The Whale,caiqueijo,4.0,0,pt,"A atuação do Brendan carrega o filme pra uma atmosfera completamente superior ofusca e mascara a atuação da Sadie. Acompanhar os dias finais do charlie naquele apartamento pequeno é angustiante e, de certa forma, bonito ao mesmo tempo.","['atuação', 'brendan', 'carrega', 'filme', 'pra', 'atmosfera', 'completamente', 'superior', 'ofusca', 'mascara', 'atuação', 'sadie', 'acompanhar', 'dias', 'finais', 'charlie', 'naquele', 'apartamento', 'pequeno', 'angustiante', 'certa', 'forma', 'bonito', 'tempo']",2.4000000000000004,1
The Whale,ludeftones,5.0,0,pt,"A baleia. Esse com certeza é um dos filmes mais emocionantes que eu já vi. Nos primeiros minutos, o filme te causa uma sensação de nojo (talvez), pela forma que o personagem é retratado no início. Conforme o filme avança, observando a história do personagem principal, você acaba se colocando no lugar dele. No lugar de cada personagem que está ali. O esforço que ele faz, lutando contra seu luto, sua doença, e todo o resto. Vemos que ele não…","['baleia', 'certeza', 'filmes', 'emocionantes', 'vi', 'primeiros', 'minutos', 'filme', 'causa', 'sensação', 'nojo', 'talvez', 'forma', 'personagem', 'retratado', 'início', 'conforme', 'filme', 'avança', 'observando', 'história', 'personagem', 'principal', 'acaba', 'colocando', 'lugar', 'lugar', 'cada', 'personagem', 'ali', 'esforço', 'faz', 'lutando', 'contra', 'luto', 'doença', 'todo', 'resto', 'vemos', 'não']",-2.3000000000000003,-1
The Whale,manumilgrau,2.0,0,pt,fui com expectativa demais,"['expectativa', 'demais']",0.0,0
The Whale,lzmb,0.0,1,pt,"o que mais me surpreendeu nesse filme foi a falta de conhecimento de mundo desse roteirista entre muitas outras coisas, que grupo de jovens alunos se espantaria de tal forma em ver um professor gordo? meu deus, é os estados unidos, o personagem é literalmente 40% da população além disso, a filha do protagonista é um ser humano horrível, o meu maior medo é encontrar pessoas assim. imagina se o roteirista descobrisse que ausência paterna é, na verdade, bastante comum.…","['surpreendeu', 'nesse', 'filme', 'falta', 'conhecimento', 'mundo', 'desse', 'roteirista', 'muitas', 'outras', 'coisas', 'grupo', 'jovens', 'alunos', 'espantaria', 'tal', 'forma', 'ver', 'professor', 'gordo', 'deus', 'estados', 'unidos', 'personagem', 'literalmente', '40', 'população', 'além', 'disso', 'filha', 'protagonista', 'humano', 'horrível', 'maior', 'medo', 'encontrar', 'pessoas', 'assim', 'imagina', 'roteirista', 'descobrisse', 'ausência', 'paterna', 'verdade', 'bastante', 'comum']",2.5000000000000004,1
The Whale,ddhx05,4.0,0,pt,"Um filme interessante, com um roteiro incrível e capaz de emocionar.","['filme', 'interessante', 'roteiro', 'incrível', 'capaz', 'emocionar']",3.1500000000000004,1
